disbursed_amount,ltv,branch_id,supplier_id,manufacturer_id,Current_pincode_ID,Employment.Type,DisbursalDate,State_ID,Aadhar_flag,VoterID_flag,PERFORM_CNS.SCORE,PERFORM_CNS.SCORE.DESCRIPTION,PRI.NO.OF.ACCTS,PRI.ACTIVE.ACCTS,PRI.OVERDUE.ACCTS,PRI.CURRENT.BALANCE,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,SEC.SANCTIONED.AMOUNT,SEC.DISBURSED.AMOUNT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,AVERAGE.ACCT.AGE,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES,loan_default
78079.0,82.39,48.0,15905.0,86.0,6361.0,Self employed,26-10-18,5.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
76651.0,73.2,74.0,24410.0,49.0,2610.0,Salaried,31-10-18,4.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
96190.0,60.89,29.0,15410.0,49.0,5921.0,Self employed,24-10-18,3.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43439.0,70.78,160.0,22856.0,51.0,60.0,Self employed,24-10-18,1.0,1.0,0.0,560.0,J-High Risk,3.0,1.0,1.0,2104.0,2104.0,2104.0,0.0,0.0,1.0,0.0,14.0,22.0,0.0,1.0
61313.0,84.73,5.0,14145.0,86.0,3386.0,Salaried,24-09-18,9.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51578.0,79.44,105.0,15798.0,86.0,1203.0,Salaried,01-08-18,6.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32484.0,49.02,42.0,23880.0,45.0,5337.0,Self employed,10-08-18,3.0,1.0,0.0,16.0,Not Scored: No Activity seen on the customer (Inactive),5.0,1.0,0.0,3571.0,35000.0,35000.0,0.0,0.0,0.0,0.0,15.0,23.0,0.0,1.0
51190.0,84.99,85.0,17138.0,45.0,1964.0,Salaried,30-09-18,4.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
66882.0,72.76,36.0,23991.0,48.0,6673.0,Self employed,04-09-18,13.0,0.0,1.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41894.0,58.16,5.0,17980.0,86.0,3363.0,Self employed,15-09-18,9.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47145.0,72.98,36.0,21880.0,45.0,6620.0,Salaried,13-08-18,13.0,0.0,1.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
66169.0,88.02,64.0,16461.0,86.0,3482.0,Self employed,26-09-18,9.0,1.0,0.0,300.0,M-Very High Risk,7.0,2.0,1.0,111784.0,116000.0,116000.0,0.0,0.0,0.0,0.0,16.0,32.0,0.0,1.0
50078.0,82.79,34.0,21156.0,86.0,1019.0,Self employed,16-08-18,6.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
112463.0,67.9,1.0,12797.0,67.0,4927.0,Self employed,27-10-18,3.0,0.0,1.0,682.0,E-Low Risk,29.0,6.0,0.0,142398.0,250636.0,217063.0,0.0,0.0,4.0,0.0,15.0,59.0,0.0,1.0
44609.0,75.48,19.0,16938.0,86.0,1828.0,Self employed,20-08-18,4.0,1.0,0.0,694.0,E-Low Risk,8.0,4.0,0.0,77704.0,113651.0,113651.0,24500.0,24500.0,3.0,0.0,7.0,27.0,1.0,1.0
60447.0,81.81,159.0,23266.0,86.0,7192.0,Self employed,18-10-18,7.0,1.0,0.0,625.0,H-Medium Risk,1.0,1.0,0.0,33936.0,105000.0,105000.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,1.0
82283.0,78.66,74.0,21347.0,86.0,2596.0,Self employed,25-10-18,4.0,1.0,0.0,14.0,Not Scored: Only a Guarantor,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,1.0
48743.0,74.85,3.0,16092.0,51.0,555.0,Self employed,22-10-18,15.0,1.0,0.0,624.0,H-Medium Risk,21.0,4.0,0.0,121429.0,170406.0,170406.0,0.0,0.0,4.0,1.0,12.0,25.0,5.0,1.0
59013.0,79.65,36.0,18039.0,45.0,6701.0,Salaried,26-10-18,13.0,0.0,1.0,706.0,D-Very Low Risk,4.0,1.0,0.0,371618.0,495000.0,495000.0,0.0,0.0,0.0,0.0,32.0,53.0,0.0,1.0
64882.0,63.64,11.0,22958.0,120.0,6016.0,Self employed,30-08-18,3.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
62947.0,88.51,34.0,16350.0,120.0,985.0,Self employed,31-10-18,6.0,0.0,1.0,597.0,I-Medium Risk,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,54.0,0.0,1.0
65019.0,70.25,146.0,14143.0,48.0,3013.0,Salaried,29-10-18,14.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70817.0,72.96,36.0,18466.0,51.0,6614.0,Salaried,31-08-18,13.0,0.0,1.0,836.0,A-Very Low Risk,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,1.0
60023.0,84.43,138.0,20470.0,86.0,3361.0,Self employed,09-10-18,9.0,1.0,0.0,530.0,J-High Risk,13.0,3.0,0.0,177392.0,838208.0,838208.0,0.0,0.0,0.0,0.0,11.0,43.0,1.0,1.0
42910.0,71.14,15.0,14710.0,86.0,293.0,Salaried,09-10-18,11.0,1.0,0.0,758.0,C-Very Low Risk,16.0,1.0,0.0,683785.0,700000.0,700000.0,0.0,0.0,1.0,2.0,22.0,60.0,0.0,1.0
52078.0,74.23,61.0,22817.0,86.0,1333.0,Self employed,21-10-18,6.0,1.0,0.0,600.0,I-Medium Risk,5.0,3.0,1.0,522737.0,548500.0,548500.0,0.0,0.0,1.0,0.0,18.0,50.0,1.0,1.0
42394.0,62.89,7.0,14734.0,45.0,5823.0,Self employed,04-09-18,3.0,1.0,0.0,836.0,A-Very Low Risk,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,1.0
61047.0,89.84,19.0,21264.0,86.0,1838.0,Self employed,04-10-18,4.0,1.0,0.0,15.0,Not Scored: Sufficient History Not Available,1.0,1.0,0.0,8271.0,8271.0,8271.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
69217.0,74.58,18.0,14234.0,86.0,2694.0,Self employed,21-09-18,4.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50635.0,86.1,69.0,16611.0,45.0,4095.0,Self employed,12-09-18,8.0,1.0,0.0,681.0,E-Low Risk,4.0,3.0,0.0,31177.0,57875.0,57875.0,0.0,0.0,2.0,0.0,11.0,24.0,1.0,1.0
57289.0,85.0,138.0,20470.0,86.0,3333.0,Salaried,29-10-18,9.0,1.0,0.0,677.0,F-Low Risk,1.0,1.0,0.0,29779.0,32884.0,32884.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,1.0
56013.0,82.86,61.0,22817.0,86.0,1386.0,Salaried,08-10-18,6.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52303.0,73.5,160.0,17400.0,120.0,24.0,Salaried,11-10-18,1.0,1.0,0.0,300.0,M-Very High Risk,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53103.0,89.74,64.0,24364.0,86.0,3454.0,Salaried,08-10-18,9.0,1.0,0.0,815.0,A-Very Low Risk,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0
46349.0,77.54,159.0,23268.0,45.0,7215.0,Salaried,15-10-18,7.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59947.0,89.73,162.0,14545.0,86.0,1825.0,Self employed,26-09-18,4.0,1.0,0.0,300.0,M-Very High Risk,5.0,2.0,5.0,68134.0,113600.0,113600.0,0.0,0.0,0.0,0.0,23.0,63.0,0.0,1.0
61167.0,86.4,152.0,15460.0,86.0,5122.0,Self employed,22-09-18,3.0,0.0,0.0,726.0,D-Very Low Risk,5.0,2.0,0.0,46433.0,96700.0,96700.0,0.0,0.0,0.0,0.0,17.0,53.0,0.0,1.0
91456.0,73.25,117.0,24777.0,48.0,1927.0,Self employed,25-10-18,4.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65335.0,88.15,13.0,18486.0,86.0,4607.0,Salaried,25-08-18,8.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
58447.0,89.24,121.0,21043.0,86.0,3608.0,Salaried,03-08-18,9.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44549.0,67.47,67.0,22350.0,86.0,1446.0,Salaried,29-10-18,6.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
61100.0,89.95,121.0,20180.0,120.0,3654.0,Self employed,24-10-18,9.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43894.0,70.17,217.0,24571.0,86.0,7276.0,Self employed,11-10-18,7.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54759.0,77.83,79.0,17413.0,86.0,738.0,Self employed,13-10-18,18.0,1.0,0.0,568.0,J-High Risk,2.0,2.0,0.0,542574.0,920000.0,920000.0,0.0,0.0,0.0,0.0,30.0,44.0,0.0,1.0
48000.0,89.92,35.0,24442.0,86.0,3883.0,Self employed,06-09-18,8.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24509.0,56.24,20.0,23893.0,48.0,6218.0,Self employed,26-09-18,5.0,1.0,0.0,763.0,B-Very Low Risk,1.0,1.0,0.0,1496.0,20000.0,20000.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,1.0
51503.0,79.65,3.0,21305.0,86.0,41.0,Self employed,14-09-18,1.0,1.0,0.0,300.0,M-Very High Risk,5.0,4.0,1.0,25693.0,81836.0,91209.0,0.0,0.0,0.0,1.0,40.0,147.0,1.0,1.0
76279.0,81.42,3.0,17039.0,86.0,86.0,Self employed,26-10-18,1.0,1.0,0.0,15.0,Not Scored: Sufficient History Not Available,2.0,2.0,0.0,11041.0,12189.0,12189.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,1.0
50586.0,84.91,147.0,17223.0,86.0,2782.0,Salaried,07-08-18,2.0,1.0,0.0,17.0,Not Scored: Not Enough Info available on the customer,1.0,1.0,0.0,524700.0,450000.0,450000.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
56041.0,87.88,254.0,23311.0,86.0,6734.0,Self employed,04-08-18,13.0,1.0,0.0,738.0,C-Very Low Risk,1.0,1.0,0.0,28072.0,30000.0,30000.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,1.0
45579.0,76.19,5.0,14347.0,86.0,3328.0,Salaried,22-08-18,9.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51078.0,68.43,65.0,23918.0,86.0,6813.0,Self employed,27-10-18,13.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33284.0,50.17,104.0,21013.0,86.0,7131.0,Self employed,21-10-18,10.0,1.0,0.0,572.0,I-Medium Risk,11.0,6.0,2.0,92098.0,200521.0,200521.0,0.0,0.0,1.0,1.0,14.0,34.0,1.0,1.0
57313.0,83.21,15.0,15733.0,86.0,304.0,Salaried,12-09-18,11.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52453.0,76.33,146.0,13990.0,45.0,3021.0,Self employed,29-09-18,14.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54413.0,83.17,67.0,22727.0,45.0,1512.0,Self employed,25-10-18,6.0,1.0,0.0,300.0,M-Very High Risk,3.0,1.0,2.0,1640696.0,1662600.0,1662600.0,0.0,0.0,0.0,0.0,12.0,25.0,0.0,1.0
55774.0,83.52,61.0,16016.0,86.0,1362.0,Self employed,30-10-18,6.0,0.0,1.0,644.0,G-Low Risk,12.0,3.0,0.0,48768.0,83332.0,83332.0,0.0,0.0,1.0,1.0,13.0,21.0,0.0,1.0
57078.0,82.08,159.0,23981.0,45.0,7248.0,Self employed,25-09-18,7.0,1.0,0.0,300.0,M-Very High Risk,6.0,4.0,2.0,919673.0,596000.0,596000.0,0.0,0.0,0.0,2.0,47.0,83.0,0.0,1.0
55659.0,82.11,160.0,21773.0,86.0,82.0,Salaried,22-10-18,1.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
57759.0,89.41,257.0,23770.0,86.0,953.0,Self employed,21-10-18,6.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87520.0,82.47,61.0,20582.0,86.0,1336.0,Salaried,21-10-18,6.0,0.0,1.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47349.0,73.07,3.0,13960.0,45.0,86.0,Salaried,19-10-18,1.0,1.0,0.0,681.0,E-Low Risk,3.0,1.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,10.0,18.0,0.0,1.0
68169.0,78.99,160.0,24119.0,51.0,574.0,Self employed,23-10-18,15.0,1.0,0.0,771.0,B-Very Low Risk,2.0,1.0,0.0,1917258.0,1980353.0,1980353.0,0.0,0.0,0.0,0.0,16.0,27.0,0.0,1.0
58913.0,89.94,79.0,21556.0,45.0,768.0,Salaried,21-10-18,18.0,0.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
105208.0,60.88,103.0,21722.0,67.0,7011.0,Self employed,29-10-18,7.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51803.0,52.16,136.0,18651.0,48.0,3718.0,Salaried,27-10-18,8.0,1.0,0.0,511.0,K-High Risk,6.0,5.0,0.0,200727.0,237585.0,228933.0,0.0,0.0,1.0,1.0,21.0,70.0,0.0,1.0
35339.0,79.69,18.0,16870.0,51.0,2695.0,Self employed,31-08-18,4.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35639.0,57.52,136.0,24339.0,51.0,3723.0,Self employed,05-09-18,8.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54819.0,85.93,5.0,14147.0,86.0,3422.0,Self employed,08-08-18,9.0,1.0,0.0,17.0,Not Scored: Not Enough Info available on the customer,1.0,1.0,0.0,397827.0,406920.0,406920.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0
72517.0,89.39,70.0,18435.0,86.0,2404.0,Salaried,19-10-18,4.0,1.0,0.0,305.0,L-Very High Risk,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0,1.0
39894.0,60.75,36.0,18461.0,45.0,6612.0,Self employed,28-08-18,13.0,0.0,1.0,733.0,D-Very Low Risk,10.0,3.0,0.0,107535.0,150000.0,150000.0,0.0,0.0,2.0,0.0,14.0,24.0,9.0,1.0
57993.0,69.85,36.0,24233.0,48.0,6571.0,Self employed,31-08-18,13.0,0.0,1.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40160.0,69.16,159.0,23360.0,45.0,7192.0,Self employed,17-10-18,7.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70203.0,74.65,61.0,24091.0,48.0,1425.0,Salaried,22-10-18,6.0,1.0,0.0,738.0,C-Very Low Risk,2.0,2.0,0.0,49178.0,65990.0,65990.0,0.0,0.0,1.0,0.0,5.0,8.0,0.0,1.0
84620.0,58.94,29.0,23985.0,49.0,5923.0,Self employed,13-08-18,3.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36795.0,59.42,5.0,18130.0,86.0,3427.0,Self employed,30-08-18,9.0,1.0,0.0,825.0,A-Very Low Risk,7.0,2.0,0.0,38092.0,45749.0,45749.0,0.0,0.0,2.0,0.0,7.0,12.0,1.0,1.0
69017.0,67.15,120.0,24458.0,51.0,6935.0,Self employed,26-09-18,12.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47039.0,68.33,162.0,17094.0,86.0,1810.0,Self employed,26-10-18,4.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64882.0,57.35,11.0,15893.0,86.0,5989.0,Self employed,28-09-18,3.0,1.0,0.0,716.0,D-Very Low Risk,3.0,3.0,0.0,147086.0,139500.0,139500.0,0.0,0.0,1.0,0.0,7.0,15.0,0.0,1.0
65082.0,89.79,36.0,23609.0,86.0,6594.0,Salaried,29-08-18,13.0,0.0,1.0,706.0,D-Very Low Risk,2.0,1.0,0.0,168590.0,350000.0,350000.0,0.0,0.0,0.0,0.0,41.0,50.0,0.0,1.0
55213.0,85.81,70.0,16689.0,45.0,2439.0,Self employed,23-09-18,4.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64582.0,88.49,72.0,16866.0,86.0,475.0,Salaried,31-10-18,11.0,1.0,0.0,18.0,Not Scored: No Updates available in last 36 months,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0,1.0
50443.0,84.42,74.0,22229.0,45.0,2578.0,Self employed,16-09-18,4.0,1.0,0.0,419.0,K-High Risk,1.0,1.0,1.0,1547.0,15000.0,15000.0,0.0,0.0,0.0,0.0,28.0,28.0,1.0,1.0
55259.0,83.82,16.0,18317.0,86.0,2943.0,Salaried,29-08-18,17.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54300.0,78.96,147.0,17705.0,45.0,2801.0,Self employed,10-09-18,2.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58059.0,87.76,18.0,22927.0,45.0,2684.0,Self employed,26-10-18,4.0,1.0,0.0,825.0,A-Very Low Risk,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0
63882.0,88.18,152.0,14011.0,45.0,5004.0,Self employed,24-09-18,3.0,0.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
57959.0,79.87,5.0,17408.0,51.0,3351.0,Salaried,29-08-18,9.0,1.0,0.0,706.0,D-Very Low Risk,1.0,1.0,0.0,88905.0,100000.0,100000.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,1.0
47349.0,64.95,146.0,13990.0,45.0,3010.0,Salaried,30-10-18,14.0,1.0,0.0,593.0,I-Medium Risk,1.0,1.0,0.0,0.0,150000.0,150000.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,1.0
58455.0,84.83,10.0,14383.0,45.0,5721.0,Self employed,07-09-18,3.0,0.0,1.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47145.0,71.37,65.0,23500.0,120.0,6816.0,Self employed,22-08-18,13.0,0.0,1.0,825.0,A-Very Low Risk,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,1.0
63213.0,89.94,13.0,21019.0,86.0,4616.0,Salaried,23-08-18,8.0,0.0,1.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
71817.0,77.88,69.0,18704.0,48.0,4061.0,Self employed,31-10-18,8.0,1.0,0.0,738.0,C-Very Low Risk,23.0,2.0,0.0,24840.0,45000.0,45000.0,0.0,0.0,1.0,0.0,4.0,13.0,3.0,1.0
69259.0,84.99,248.0,22239.0,86.0,1796.0,Salaried,19-09-18,4.0,1.0,0.0,17.0,Not Scored: Not Enough Info available on the customer,1.0,1.0,0.0,11792.0,11792.0,11792.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
62447.0,83.3,159.0,23137.0,86.0,7185.0,Self employed,25-10-18,7.0,1.0,0.0,698.0,E-Low Risk,7.0,2.0,0.0,36648.0,55206.0,55206.0,0.0,0.0,0.0,0.0,13.0,25.0,0.0,1.0
50803.0,81.63,5.0,15943.0,45.0,3363.0,Self employed,25-08-18,9.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50848.0,85.0,20.0,22721.0,45.0,6159.0,Salaried,31-08-18,5.0,1.0,0.0,825.0,A-Very Low Risk,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,25.0,1.0,1.0
56813.0,85.0,2.0,22684.0,86.0,1711.0,Self employed,29-08-18,4.0,1.0,0.0,380.0,K-High Risk,3.0,1.0,1.0,5375.0,31000.0,31000.0,0.0,0.0,0.0,1.0,8.0,10.0,0.0,1.0
34739.0,72.18,14.0,24200.0,51.0,590.0,Self employed,11-09-18,15.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51203.0,76.02,250.0,23000.0,86.0,1554.0,Salaried,16-09-18,20.0,1.0,0.0,615.0,H-Medium Risk,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,1.0
64742.0,88.83,70.0,22168.0,120.0,2412.0,Self employed,31-10-18,4.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52303.0,77.95,146.0,14181.0,45.0,2989.0,Self employed,27-10-18,14.0,1.0,0.0,634.0,G-Low Risk,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,37.0,0.0,1.0
47891.0,79.99,85.0,23881.0,48.0,1977.0,Self employed,27-09-18,4.0,1.0,0.0,763.0,B-Very Low Risk,1.0,1.0,0.0,0.0,38500.0,38500.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,1.0
68369.0,89.87,2.0,14975.0,86.0,1721.0,Salaried,29-10-18,4.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48245.0,75.37,36.0,23829.0,86.0,6592.0,Self employed,28-10-18,13.0,0.0,1.0,641.0,G-Low Risk,3.0,2.0,0.0,376442.0,193000.0,193000.0,0.0,0.0,1.0,0.0,42.0,69.0,0.0,1.0
52978.0,86.16,19.0,15357.0,45.0,1838.0,Salaried,25-08-18,4.0,1.0,0.0,738.0,C-Very Low Risk,2.0,2.0,0.0,12113.0,18205.0,18205.0,0.0,0.0,2.0,0.0,2.0,4.0,2.0,1.0
69317.0,89.43,10.0,22842.0,86.0,5699.0,Self employed,15-10-18,3.0,1.0,0.0,680.0,F-Low Risk,1.0,1.0,0.0,38451.0,53217.0,53217.0,0.0,0.0,0.0,0.0,14.0,14.0,1.0,1.0
48349.0,82.62,34.0,18680.0,45.0,983.0,Self employed,21-08-18,6.0,0.0,0.0,333.0,L-Very High Risk,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0,1.0
51303.0,74.38,103.0,24433.0,51.0,7030.0,Self employed,12-10-18,7.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55259.0,88.51,3.0,15781.0,51.0,27.0,Salaried,25-10-18,1.0,1.0,0.0,763.0,B-Very Low Risk,4.0,3.0,0.0,0.0,51000.0,51000.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,1.0
48049.0,82.95,34.0,15123.0,45.0,989.0,Salaried,04-08-18,6.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64213.0,89.65,146.0,15359.0,86.0,2985.0,Salaried,30-09-18,14.0,1.0,0.0,300.0,M-Very High Risk,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
